URLLength,DomainLength,TLDEncoding,NoOfLettersInURL,NoOfDigitsInURL,NoOfSpecialCharsInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,NoOfReference,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfExternalFiles,HasDescription,HasSocialNet,HasCopyrightInfo,label
43,20,0.64,18,2,2,1,1040,4600,1,35,70.0,72.0,1,1,1,45,1,1,1,1
25,9,0.89,10,1,1,1,670,2600,1,14,46.0,50.0,1,1,1,22,1,1,1,1
33,16,0.61,15,2,2,1,890,3800,1,22,60.0,63.0,1,1,1,31,1,1,1,1
44,21,0.63,19,3,2,1,1000,4200,1,30,68.0,70.0,1,1,1,40,1,1,1,1
26,11,0.81,10,1,1,1,720,2800,1,14,50.0,53.0,1,1,1,23,1,1,1,1
16,5,0.97,6,0,1,1,540,1600,1,7,29.0,31.0,1,1,1,12,1,1,1,1
30,13,0.75,12,1,1,1,840,3300,1,19,58.0,60.0,1,1,1,27,1,1,1,1
34,15,0.72,14,2,2,1,900,3500,1,22,60.0,65.0,1,1,1,32,1,1,1,1
38,17,0.69,17,2,2,1,970,4200,1,28,64.0,66.5,1,1,1,39,1,1,1,1
29,12,0.79,12,1,1,1,800,3100,1,18,52.0,55.0,1,1,1,26,1,1,1,1
36,16,0.70,16,2,2,1,940,3900,1,25,58.0,61.0,1,1,1,33,1,1,1,1
45,22,0.62,19,3,2,1,1000,4500,1,32,70.0,73.0,1,1,1,42,1,1,1,1
28,11,0.82,11,1,1,1,730,2800,1,16,48.0,51.5,1,1,1,24,1,1,1,1
21,8,0.85,8,1,1,1,610,2200,1,11,38.0,40.0,1,1,1,18,1,1,1,1
40,19,0.65,18,2,2,1,990,4400,1,29,66.0,70.0,1,1,1,40,1,1,1,1
15,5,0.94,6,0,1,1,520,1500,1,7,28.0,29.5,1,1,1,12,1,1,1,1
24,10,0.77,10,1,1,1,670,2700,1,15,46.0,48.0,1,1,1,21,1,1,1,1
42,20,0.60,18,2,2,1,1020,4600,1,34,68.0,70.5,1,1,1,44,1,1,1,1
19,7,0.91,7,0,1,1,580,1900,1,8,32.0,34.0,1,1,1,14,1,1,1,1
25,9,0.86,10,1,1,1,680,2500,1,14,46.0,49.0,1,1,1,21,1,1,1,1
31,14,0.83,13,1,2,1,860,3400,1,19,55.0,58.5,1,1,1,28,1,1,1,1
57,32,0.18,25,4,3,0,160,1400,0,2,5.0,10.0,0,0,0,7,0,0,0,0
65,34,0.16,30,5,4,0,210,1800,0,3,12.0,16.0,0,0,0,8,0,0,0,0
41,24,0.29,18,2,2,0,110,900,0,2,8.0,11.0,0,0,0,3,0,0,0,0
72,40,0.08,34,6,5,0,220,2200,0,4,14.0,19.0,0,0,0,10,0,0,0,0
98,55,0.12,47,9,8,0,480,4000,0,7,20.0,24.0,0,0,0,17,0,0,0,0
52,27,0.21,24,3,3,0,150,1200,0,2,10.0,15.0,0,0,0,5,0,0,0,0
83,48,0.04,39,7,6,0,330,3200,0,5,16.0,18.0,0,0,0,12,0,0,0,0
46,25,0.31,20,2,2,0,120,950,0,2,8.0,13.0,0,0,0,4,0,0,0,0
60,31,0.15,28,4,4,0,160,1500,0,3,9.5,12.0,0,0,0,5,0,0,0,0
88,50,0.10,42,8,7,0,410,3500,0,6,14.0,19.0,0,0,0,13,0,0,0,0
39,22,0.26,16,2,2,0,90,800,0,1,6.0,9.5,0,0,0,2,0,0,0,0
77,43,0.09,37,7,5,0,300,2700,0,4,10.0,12.0,0,0,0,9,0,0,0,0
94,56,0.14,45,9,7,0,460,3900,0,7,18.0,25.0,0,0,0,16,0,0,0,0
54,30,0.28,25,4,4,0,160,1400,0,2,10.0,13.5,0,0,0,6,0,0,0,0
73,40,0.22,35,6,4,0,340,2800,0,4,12.0,16.0,0,0,0,10,0,0,0,0
42,23,0.32,18,2,2,0,100,900,0,2,8.0,10.5,0,0,0,3,0,0,0,0
90,52,0.11,41,8,6,0,400,3400,0,5,14.0,20.0,0,0,0,15,0,0,0,0
57,29,0.05,26,4,3,0,170,1600,0,2,3.0,0,0,0,0,4,0,0,0,0
76,44,0.19,36,7,5,0,310,2900,0,4,16.0,20.5,0,0,0,10,0,0,0,0
36,20,0.25,15,2,2,0,80,700,0,1,4.0,6.0,0,0,0,2,0,0,0,0
63,34,0.31,29,5,4,0,200,1800,0,3,12.0,17.0,0,0,0,5,0,0,0,0
84,47,0.07,40,7,6,0,320,3100,0,5,18.0,20.0,0,0,0,11,0,0,0,0
48,26,0.27,21,3,2,0,130,1100,0,2,9.0,10.0,0,0,0,4,0,0,0,0
69,38,0.21,32,5,5,0,220,1900,0,4,14.0,15.0,0,0,0,8,0,0,0,0
95,55,0.13,45,9,7,0,450,3800,0,7,16.0,23.0,0,0,0,16,0,0,0,0
53,29,0.17,25,4,3,0,160,1300,0,2,8.0,10.5,0,0,0,6,0,0,0,0
79,44,0.06,37,7,5,0,280,2700,0,4,12.0,14.0,0,0,0,9,0,0,0,0
44,25,0.24,19,3,2,0,120,950,0,2,10.0,12.0,0,0,0,3,0,0,0,0
58,30,0.27,27,4,3,0,180,1600,0,3,9.0,13.0,0,0,0,5,0,0,0,0
89,51,0.16,42,8,6,0,420,3700,0,5,18.0,21.5,0,0,0,14,0,0,0,0
45,24,0.33,19,2,2,0,110,900,0,2,6.0,8.5,0,0,0,3,0,0,0,0
74,41,0.20,36,6,4,0,310,2800,1,4,12.0,15.0,0,0,0,9,0,0,0,0
33,18,0.26,14,2,2,0,100,800,0,1,2.0,0,0,0,0,2,0,0,0,0
82,48,0.09,39,7,6,0,370,3300,0,5,14.0,16.5,0,0,0,11,0,0,0,0
99,60,0.03,48,9,8,0,500,4100,0,8,25.0,28.0,0,0,0,17,0,0,0,0
55,28,0.28,25,4,4,0,160,1300,0,3,10.0,13.0,0,0,0,6,0,0,0,0
70,37,0.10,33,6,4,0,230,1900,0,3,5.0,10.0,0,0,0,7,0,0,0,0
92,54,0.14,44,8,6,0,380,3500,0,6,14.0,17.0,0,0,0,15,0,0,0,0
51,27,0.25,23,3,3,0,140,1250,0,2,8.0,11.0,0,0,0,4,0,0,0,0
64,33,0.18,29,5,4,0,210,1800,0,3,12.0,14.0,0,0,0,6,0,0,0,0
87,49,0.06,41,8,7,0,420,3600,0,5,14.0,16.0,0,0,0,14,0,0,0,0
38,20,0.30,15,2,1,0,90,750,0,1,5.0,7.0,0,0,0,2,0,0,0,0
75,43,0.23,36,7,5,0,310,2700,0,4,15.0,19.0,0,0,0,9,0,0,0,0
56,31,0.26,26,4,3,0,180,1500,0,2,8.0,9.0,0,0,0,6,0,0,0,0
96,58,0.15,46,9,7,0,460,3900,0,7,20.0,24.0,0,0,0,16,0,0,0,0
43,23,0.35,18,2,2,0,110,900,0,2,10.0,12.0,0,0,0,3,0,0,0,0
61,33,0.07,28,5,4,0,190,1500,0,3,5.0,8.0,0,0,0,5,0,0,0,0
86,48,0.13,42,8,7,0,400,3500,0,5,16.0,19.0,0,0,0,13,0,0,0,0
49,28,0.29,22,3,2,0,130,1150,0,2,9.0,11.0,0,0,0,4,0,0,0,0
66,36,0.09,31,5,4,0,200,1900,0,3,2.0,4.0,0,0,0,7,0,0,0,0
24,10,0.79,10,1,1,1,680,2900,1,15,46.0,49.0,1,1,1,25,1,1,1,1
32,14,0.75,13,1,2,1,840,3400,1,19,58.0,62.0,1,1,1,28,1,1,1,1
16,5,0.94,6,0,1,1,540,1800,1,8,30.0,32.0,1,1,1,13,1,1,1,1
27,11,0.82,11,1,1,1,730,2800,1,16,50.0,53.0,1,1,1,24,1,1,1,1
20,7,0.90,8,1,1,1,610,2100,1,10,36.0,38.5,1,1,1,17,1,1,1,1
14,4,0.97,5,0,1,1,540,1400,1,7,28.0,29.0,1,1,1,10,1,1,1,1
31,14,0.83,13,1,2,1,860,3500,1,20,56.0,59.0,1,1,1,29,1,1,1,1
35,17,0.60,15,2,2,1,930,3800,1,23,64.0,66.0,1,1,1,33,1,1,1,1
18,6,0.99,7,0,1,1,560,2000,1,9,32.0,35.0,1,1,1,12,1,1,1,1
29,13,0.81,12,1,1,1,810,3300,1,18,52.0,54.5,1,1,1,27,1,1,1,1
25,9,0.88,10,1,1,1,690,2400,1,15,46.0,50.0,1,1,1,22,1,1,1,1
40,19,0.63,18,2,2,1,990,4500,1,29,68.0,70.5,1,1,1,40,1,1,1,1
21,8,0.86,8,1,1,1,610,2200,1,12,38.0,40.0,1,1,1,19,1,1,1,1
36,16,0.72,16,2,2,1,940,3900,1,25,60.0,63.0,1,1,1,34,1,1,1,1
39,18,0.66,17,2,2,1,1000,4200,1,28,62.0,64.5,1,1,1,39,1,1,1,1
23,9,0.78,9,1,1,1,620,2300,1,12,42.0,46.0,1,1,1,20,1,1,1,1
45,20,0.61,19,3,2,1,1000,4300,1,31,70.0,72.5,1,1,1,41,1,1,1,1
30,13,0.76,12,1,1,1,840,3300,1,19,58.0,60.0,1,1,1,27,1,1,1,1
26,10,0.85,10,1,1,1,700,2700,1,14,50.0,52.5,1,1,1,23,1,1,1,1
34,15,0.70,14,2,2,1,900,3500,1,22,60.0,64.0,1,1,1,32,1,1,1,1
37,17,0.64,16,2,3,1,970,4100,1,27,64.0,66.0,1,1,1,38,1,1,1,1
22,9,0.91,9,1,1,1,650,2300,1,13,42.0,44.0,1,1,1,20,1,1,1,1
41,19,0.69,18,2,2,1,1000,4500,1,30,66.0,69.0,1,1,1,40,1,1,1,1
17,6,0.95,7,0,1,1,560,1700,1,8,30.0,32.5,1,1,1,13,1,1,1,1
28,12,0.82,11,1,1,1,750,2900,1,16,48.0,51.0,1,1,1,24,1,1,1,1
33,15,0.73,14,2,2,1,880,3700,1,21,60.0,65.0,1,1,1,31,1,1,1,1
19,7,0.93,7,0,1,1,590,2000,1,9,34.0,36.5,1,1,1,15,1,1,1,1
43,20,0.67,19,3,2,1,1050,4600,1,34,70.0,73.0,1,1,1,45,1,1,1,1
15,5,0.98,6,0,1,1,520,1500,1,7,28.0,30.0,1,1,1,12,1,1,1,1
31,14,0.84,13,1,2,1,870,3500,1,20,56.0,59.5,1,1,1,29,1,1,1,1
25,10,0.87,10,1,1,1,710,2650,1,14,48.0,49.0,1,1,1,21,1,1,1,1
38,18,0.68,17,2,2,1,980,4200,1,28,62.0,65.0,1,1,1,39,1,1,1,1
44,21,0.60,19,3,2,1,1010,4400,1,32,68.0,72.0,1,1,1,42,1,1,1,1
21,8,0.89,8,1,1,1,630,2100,1,11,38.0,40.0,1,1,1,18,1,1,1,1
29,12,0.80,12,1,1,1,810,3200,1,18,52.0,55.0,1,1,1,26,1,1,1,1
39,18,0.72,17,2,2,1,990,4300,1,29,65.0,69.0,1,1,1,39,1,1,1,1
24,9,0.88,9,1,1,1,660,2200,1,15,48.0,50.0,1,1,1,21,1,1,1,1
48,22,0.66,21,3,2,1,1020,4400,1,31,68.0,70.0,1,1,1,40,1,1,1,1
36,16,0.71,16,2,2,1,940,3900,1,25,62.0,64.0,1,1,1,35,1,1,1,1
23,9,0.85,9,1,1,1,620,2250,1,12,42.0,46.0,1,1,1,20,1,1,1,1
34,15,0.77,14,2,2,1,920,3500,1,22,60.0,62.0,1,1,1,32,1,1,1,1
30,13,0.79,12,1,1,1,850,3300,1,19,58.0,60.0,1,1,1,27,1,1,1,1
42,20,0.63,18,2,2,1,1040,4600,1,34,70.0,72.5,1,1,1,44,1,1,1,1
28,11,0.81,11,1,1,1,720,2800,1,16,50.0,52.0,1,1,1,24,1,1,1,1
37,17,0.65,16,2,3,1,960,4000,1,26,64.0,66.5,1,1,1,37,1,1,1,1
22,8,0.90,8,1,1,1,640,2200,1,12,40.0,42.0,1,1,1,19,1,1,1,1
15,5,0.99,6,0,1,1,520,1600,1,7,30.0,32.5,1,1,1,12,1,1,1,1
26,10,0.83,10,1,1,1,750,2700,1,14,48.0,50.0,1,1,1,22,1,1,1,1
55,31,0.26,25,4,4,0,170,1550,0,3,8.5,11.0,0,0,0,6,0,0,0,0
61,34,0.17,28,5,4,0,200,1700,0,2,10.5,13.0,0,0,0,5,0,0,0,0
47,25,0.33,20,3,2,0,120,1000,0,2,9.5,14.0,0,0,0,3,0,0,0,0
78,42,0.08,35,7,5,0,300,2700,0,4,10.0,12.5,0,0,0,9,0,0,0,0
94,57,0.15,46,9,7,0,460,3800,0,7,18.5,24.0,0,0,0,16,0,0,0,0
36,19,0.24,15,2,2,0,80,750,0,1,4.0,7.0,0,0,0,2,0,0,0,0
64,35,0.20,29,5,4,0,210,1850,0,3,12.0,17.0,0,0,0,6,0,0,0,0
84,46,0.09,39,7,6,0,320,3000,0,5,16.5,20.0,0,0,0,11,0,0,0,0
41,23,0.27,17,2,2,0,110,850,0,2,6.0,10.0,0,0,0,3,0,0,0,0
59,31,0.05,26,4,3,0,180,1500,0,2,0,0,0,0,0,6,0,0,0,0
71,40,0.10,34,6,4,0,220,2400,0,4,14.0,16.0,0,0,0,9,0,0,0,0
52,28,0.28,24,3,3,0,150,1250,0,2,10.0,15.0,0,0,0,5,0,0,0,0
89,52,0.16,42,8,6,0,420,3600,0,5,18.5,21.0,0,0,0,14,0,0,0,0
46,24,0.34,20,2,2,0,120,950,0,2,8.0,13.5,0,0,0,4,0,0,0,0
65,38,0.13,31,5,4,0,210,1800,0,3,5.0,9.0,0,0,0,8,0,0,0,0
95,56,0.12,46,9,7,0,450,3950,0,7,17.0,22.0,0,0,0,16,0,0,0,0
50,28,0.23,23,3,3,0,140,1100,0,2,9.0,11.0,0,0,0,4,0,0,0,0
80,44,0.04,38,7,5,0,280,2900,0,4,12.0,15.0,0,0,0,12,0,0,0,0
43,24,0.29,18,2,2,0,110,900,0,2,10.0,12.0,0,0,0,3,0,0,0,0
67,35,0.06,32,6,5,0,220,2000,0,4,5.0,8.0,0,0,0,7,0,0,0,0
54,30,0.26,26,4,4,0,160,1400,0,2,8.5,10.5,0,0,0,6,0,0,0,0
75,42,0.21,36,7,5,0,310,2600,0,4,14.0,18.5,0,0,0,9,0,0,0,0
38,20,0.34,15,2,1,0,90,800,0,1,8.0,10.0,0,0,0,2,0,0,0,0
100,63,0.07,49,10,8,0,500,4300,0,8,25.0,29.5,0,0,0,17,0,0,0,0
62,34,0.19,30,5,4,0,200,1850,0,3,12.0,16.0,0,0,0,5,0,0,0,0
86,48,0.14,41,8,7,0,400,3450,0,5,16.0,18.0,0,0,0,13,0,0,0,0
48,26,0.22,21,3,2,0,130,1050,0,2,9.0,10.5,0,0,0,4,0,0,0,0
69,39,0.17,32,5,5,0,220,1900,0,4,14.0,15.5,0,0,0,8,0,0,0,0
93,50,0.11,44,9,7,0,380,3450,0,6,14.0,20.0,0,0,0,15,0,0,0,0
56,29,0.08,26,4,3,0,180,1450,0,2,0,0,0,0,0,6,0,0,0,0
81,45,0.15,37,7,6,0,270,3100,0,3,10.0,13.0,0,0,0,10,0,0,0,0
45,25,0.32,19,2,2,0,110,900,0,2,8.0,10.0,0,0,0,3,0,0,0,0
79,46,0.06,36,7,5,0,280,2700,0,4,12.0,14.5,0,0,0,9,0,0,0,0
57,28,0.25,26,4,3,0,170,1500,0,2,8.0,11.0,0,0,0,6,0,0,0,0
72,39,0.18,34,6,5,0,220,2200,0,4,14.0,18.0,0,0,0,10,0,0,0,0
41,22,0.27,17,2,2,0,100,850,0,2,8.0,9.0,0,0,0,3,0,0,0,0
90,51,0.13,41,8,6,0,400,3400,0,5,14.0,19.0,0,0,0,15,0,0,0,0
55,29,0.06,25,4,4,0,160,1300,0,3,10.0,12.0,0,0,0,6,0,0,0,0
66,36,0.21,31,5,4,0,200,1800,0,3,12.0,14.5,0,0,0,7,0,0,0,0
37,19,0.26,15,2,3,0,90,800,0,2,8.0,13.0,0,0,0,2,0,0,0,0
76,43,0.09,36,7,5,0,310,2800,0,4,15.0,19.5,0,0,0,10,0,0,0,0
52,30,0.28,24,3,3,0,150,1200,0,2,10.0,12.0,0,0,0,5,0,0,0,0
87,49,0.05,41,8,7,0,420,3600,0,5,18.0,20.5,0,0,0,14,0,0,0,0
44,25,0.26,19,3,2,0,120,950,0,2,10.0,12.5,0,0,0,3,0,0,0,0
68,37,0.08,32,5,4,0,220,1900,0,4,5.0,7.0,0,0,0,8,0,0,0,0
97,59,0.14,47,9,7,0,470,3850,0,7,20.0,25.0,0,0,0,16,0,0,0,0
51,27,0.24,23,3,3,0,140,1250,0,2,10.0,12.0,0,0,0,4,0,0,0,0
85,46,0.07,40,7,6,0,330,3200,0,5,16.0,19.5,0,0,0,12,0,0,0,0
42,23,0.30,18,2,2,0,100,900,0,2,8.0,11.0,0,0,0,3,0,0,0,0
60,33,0.12,28,4,4,0,160,1500,0,3,9.0,13.0,0,0,0,5,0,0,0,0
24,10,0.80,10,1,1,1,700,2800,1,15,48.0,52.0,1,1,1,25,1,1,1,1
28,12,0.66,11,1,1,1,750,2900,1,16,48.5,50.0,1,1,1,24,1,1,1,1
34,15,0.75,14,2,2,1,900,3700,1,22,60.0,63.0,1,1,1,32,1,1,1,1
22,9,0.88,9,1,1,1,640,2300,1,13,42.0,45.0,1,1,1,20,1,1,1,1
32,14,0.72,13,1,2,1,850,3400,1,20,55.0,61.0,1,1,1,28,1,1,1,1
26,10,0.86,10,1,1,1,720,2700,1,14,50.0,54.0,1,1,1,23,1,1,1,1
17,5,0.94,6,0,1,1,540,1800,1,9,34.0,36.5,1,1,1,12,1,1,1,1
29,13,0.71,12,1,1,1,800,3200,1,18,54.0,58.0,1,1,1,26,1,1,1,1
21,8,0.90,8,1,1,1,630,2300,1,11,45.0,46.0,1,1,1,18,1,1,1,1
36,18,0.64,16,2,2,1,950,4000,1,27,60.0,63.5,1,1,1,34,1,1,1,1
15,5,0.93,6,0,1,1,520,1600,1,8,30.0,32.0,1,1,1,12,1,1,1,1
20,8,0.86,8,1,1,1,600,2100,1,10,40.0,44.0,1,1,1,17,1,1,1,1
33,16,0.67,15,2,2,1,890,3800,1,22,60.0,65.0,1,1,1,31,1,1,1,1
27,11,0.79,11,1,1,1,780,3000,1,16,50.0,55.5,1,1,1,25,1,1,1,1
25,9,0.81,10,1,1,1,720,2850,1,14,46.0,48.0,1,1,1,21,1,1,1,1
31,13,0.82,13,1,2,1,860,3450,1,20,56.0,59.5,1,1,1,29,1,1,1,1
19,7,0.96,7,0,1,1,570,1900,1,8,32.0,34.5,1,1,1,14,1,1,1,1
23,9,0.78,9,1,1,1,620,2250,1,12,42.0,46.0,1,1,1,20,1,1,1,1
38,18,0.63,17,2,2,1,990,4100,1,28,64.0,67.0,1,1,1,39,1,1,1,1
16,5,0.97,6,0,1,1,540,1600,1,7,30.0,33.5,1,1,1,13,1,1,1,1
40,19,0.61,18,2,2,1,1000,4600,1,29,66.0,70.0,1,1,1,40,1,1,1,1
14,4,0.95,5,0,1,1,550,1400,1,7,28.0,30.0,1,1,1,10,1,1,1,1
22,9,0.91,9,1,1,1,620,2100,1,13,42.0,44.0,1,1,1,20,1,1,1,1
37,17,0.66,16,2,3,1,980,4200,1,28,64.0,68.0,1,1,1,38,1,1,1,1
30,13,0.74,12,1,1,1,840,3300,1,19,58.0,59.5,1,1,1,27,1,1,1,1
18,6,0.99,7,0,1,1,560,1900,1,8,32.0,35.0,1,1,1,13,1,1,1,1
35,16,0.64,15,2,2,1,930,3800,1,24,64.0,67.0,1,1,1,33,1,1,1,1
39,18,0.71,17,2,2,1,1000,4300,1,29,65.0,68.0,1,1,1,40,1,1,1,1
26,11,0.83,10,1,1,1,750,2750,1,14,48.0,51.0,1,1,1,22,1,1,1,1
42,20,0.60,18,2,2,1,1040,4650,1,34,70.0,73.0,1,1,1,44,1,1,1,1
31,14,0.84,13,1,2,1,870,3450,1,20,56.0,60.0,1,1,1,29,1,1,1,1
20,7,0.92,8,1,1,1,610,2100,1,10,40.0,42.0,1,1,1,17,1,1,1,1
25,10,0.85,10,1,1,1,710,2650,1,14,46.0,49.0,1,1,1,21,1,1,1,1
34,15,0.68,14,2,2,1,900,3700,1,22,60.0,65.0,1,1,1,32,1,1,1,1
28,12,0.82,11,1,1,1,760,3000,1,16,49.0,50.0,1,1,1,24,1,1,1,1
44,20,0.62,19,3,2,1,1010,4400,1,32,68.0,72.0,1,1,1,42,1,1,1,1
15,5,0.98,6,0,1,1,530,1600,1,7,30.0,31.5,1,1,1,12,1,1,1,1
38,17,0.65,17,2,2,1,970,4100,1,28,64.0,65.5,1,1,1,39,1,1,1,1
29,12,0.80,12,1,1,1,810,3250,1,18,52.0,56.0,1,1,1,26,1,1,1,1
36,16,0.73,16,2,2,1,940,3950,1,25,62.0,66.0,1,1,1,35,1,1,1,1
22,9,0.89,9,1,1,1,620,2200,1,13,42.0,46.0,1,1,1,20,1,1,1,1
40,19,0.70,18,2,2,1,990,4400,1,29,66.0,69.0,1,1,1,40,1,1,1,1
37,17,0.69,16,2,3,1,980,4200,1,28,64.0,68.5,1,1,1,38,1,1,1,1
24,10,0.83,10,1,1,1,680,2600,1,15,46.0,48.5,1,1,1,21,1,1,1,1
33,15,0.78,14,2,2,1,880,3650,1,21,60.0,63.5,1,1,1,31,1,1,1,1
19,7,0.95,7,0,1,1,570,1950,1,8,32.0,35.0,1,1,1,14,1,1,1,1
45,21,0.60,19,3,2,1,1020,4500,1,31,70.0,73.0,1,1,1,41,1,1,1,1
27,11,0.80,11,1,1,1,750,2800,1,16,49.0,52.0,1,1,1,23,1,1,1,1
16,5,0.96,6,0,1,1,540,1600,1,7,30.0,32.5,1,1,1,12,1,1,1,1
35,17,0.61,15,2,2,1,930,3800,1,24,64.0,66.0,1,1,1,33,1,1,1,1
53,31,0.09,25,4,3,0,170,1450,0,2,9.0,12.5,0,0,0,6,0,0,0,0
67,39,0.17,31,6,5,0,210,1950,0,3,14.0,15.5,0,0,0,8,0,0,0,0
44,26,0.30,19,3,2,0,120,970,0,2,8.5,11.0,0,0,0,4,0,0,0,0
72,41,0.06,34,6,5,0,220,2300,0,4,15.0,18.0,0,0,0,10,0,0,0,0
99,60,0.13,48,9,8,0,490,4050,0,7,20.0,21.5,0,0,0,17,0,0,0,0
58,33,0.08,27,4,3,0,180,1400,0,2,5.5,9.0,0,0,0,6,0,0,0,0
81,44,0.05,36,7,5,0,280,3000,0,4,12.0,15.0,0,0,0,9,0,0,0,0
37,20,0.35,15,2,1,0,90,800,0,1,8.0,10.0,0,0,0,2,0,0,0,0
90,52,0.16,41,8,6,0,400,3450,0,5,14.0,20.0,0,0,0,15,0,0,0,0
56,32,0.28,26,4,3,0,180,1550,0,3,10.0,13.0,0,0,0,6,0,0,0,0
40,22,0.24,16,2,2,0,90,800,0,1,3.0,6.0,0,0,0,2,0,0,0,0
77,42,0.09,37,7,5,0,310,2850,0,4,10.5,13.0,0,0,0,9,0,0,0,0
95,56,0.11,45,9,7,0,450,3900,0,7,18.0,23.0,0,0,0,16,0,0,0,0
61,34,0.22,28,5,4,0,190,1600,0,3,12.0,14.0,0,0,0,5,0,0,0,0
84,47,0.10,40,7,6,0,320,3100,0,5,16.0,19.0,0,0,0,11,0,0,0,0
42,24,0.33,18,2,2,0,100,900,0,2,10.0,13.0,0,0,0,3,0,0,0,0
65,35,0.07,31,5,4,0,210,1800,0,3,2.0,5.0,0,0,0,8,0,0,0,0
57,29,0.12,26,4,3,0,170,1480,0,2,8.0,11.5,0,0,0,6,0,0,0,0
75,43,0.20,35,7,5,0,310,2700,0,4,14.0,17.5,0,0,0,9,0,0,0,0
49,27,0.26,22,3,3,0,140,1150,0,2,9.5,10.5,0,0,0,4,0,0,0,0
86,48,0.15,41,8,7,0,400,3500,0,5,18.0,22.0,0,0,0,13,0,0,0,0
34,17,0.32,14,2,2,0,100,800,0,1,8.0,6.5,0,0,0,2,0,0,0,0
100,62,0.14,49,10,8,0,500,4200,0,8,25.0,28.5,0,0,0,17,0,0,0,0
53,31,0.25,25,4,3,0,160,1350,0,2,8.5,10.5,0,0,0,6,0,0,0,0
70,38,0.06,33,6,4,0,230,1900,0,3,5.0,6.0,0,0,0,7,0,0,0,0
92,53,0.16,44,8,6,0,380,3500,0,6,14.5,18.0,0,0,0,15,0,0,0,0
59,30,0.09,27,4,3,0,180,1600,0,2,2.0,2.5,0,0,0,6,0,0,0,0
82,45,0.04,38,7,6,0,370,3300,0,5,16.0,18.0,0,0,0,10,0,0,0,0
46,25,0.29,20,2,2,0,120,970,0,2,10.0,13.5,0,0,0,4,0,0,0,0
89,50,0.19,42,8,6,0,420,3600,0,5,18.0,21.0,0,0,0,14,0,0,0,0
51,28,0.24,23,3,3,0,140,1230,0,2,8.0,11.0,0,0,0,5,0,0,0,0
68,37,0.08,32,5,4,0,220,1850,0,4,5.0,7.5,0,0,0,8,0,0,0,0
94,55,0.13,46,9,7,0,460,3800,0,7,20.0,25.0,0,0,0,16,0,0,0,0
39,22,0.27,16,2,2,0,90,800,0,1,6.0,9.0,0,0,0,2,0,0,0,0
76,44,0.10,36,7,5,0,310,2700,0,4,15.0,19.0,0,0,0,10,0,0,0,0
55,29,0.05,25,4,4,0,170,1300,0,3,10.0,12.0,0,0,0,6,0,0,0,0
63,34,0.18,28,5,4,0,200,1850,0,3,12.0,14.0,0,0,0,5,0,0,0,0
97,58,0.12,47,9,7,0,470,3850,0,7,20.0,24.5,0,0,0,16,0,0,0,0
60,32,0.21,28,4,4,0,160,1450,0,2,9.0,12.0,0,0,0,5,0,0,0,0
43,24,0.34,18,2,2,0,110,930,0,2,8.0,12.0,0,0,0,3,0,0,0,0
74,41,0.07,35,6,4,0,310,2900,0,4,10.0,13.5,0,0,0,9,0,0,0,0
98,59,0.15,47,9,8,0,480,3950,0,7,18.0,21.0,0,0,0,16,0,0,0,0
47,26,0.23,21,3,2,0,130,1100,0,2,9.0,12.0,0,0,0,4,0,0,0,0
79,46,0.06,36,7,5,0,280,2700,0,4,12.0,14.0,0,0,0,9,0,0,0,0
35,18,0.36,14,2,2,0,100,830,0,1,8.5,9.0,0,0,0,2,0,0,0,0
85,49,0.03,40,7,6,0,330,3200,0,5,15.0,19.0,0,0,0,12,0,0,0,0
54,30,0.28,25,4,4,0,160,1400,0,2,10.0,13.0,0,0,0,6,0,0,0,0
66,36,0.11,31,5,4,0,220,1850,0,3,6.5,8.0,0,0,0,7,0,0,0,0
48,27,0.31,21,3,2,0,130,1080,0,2,10.5,13.0,0,0,0,4,0,0,0,0
23,9,0.88,9,1,1,1,620,2200,1,12,42.0,44.0,1,1,1,20,1,1,1,1
31,14,0.74,13,1,2,1,860,3400,1,20,57.0,60.5,1,1,1,29,1,1,1,1
17,6,0.92,6,0,1,1,550,1800,1,9,34.0,36.0,1,1,1,12,1,1,1,1
26,10,0.85,10,1,1,1,730,2800,1,14,50.0,53.0,1,1,1,22,1,1,1,1
36,17,0.70,16,2,2,1,940,3950,1,25,62.0,65.0,1,1,1,34,1,1,1,1
40,19,0.63,18,2,2,1,990,4500,1,29,66.0,69.5,1,1,1,39,1,1,1,1
15,5,0.96,6,0,1,1,530,1500,1,7,30.0,33.0,1,1,1,12,1,1,1,1
29,12,0.79,12,1,1,1,810,3250,1,18,52.0,55.5,1,1,1,26,1,1,1,1
21,9,0.86,8,1,1,1,630,2400,1,11,38.0,40.5,1,1,1,18,1,1,1,1
35,16,0.60,15,2,2,1,930,3800,1,24,64.0,66.0,1,1,1,33,1,1,1,1
19,7,0.93,7,0,1,1,580,1900,1,8,32.0,34.0,1,1,1,14,1,1,1,1
27,11,0.82,11,1,1,1,770,3000,1,16,50.0,51.5,1,1,1,23,1,1,1,1
32,14,0.76,13,1,2,1,850,3400,1,20,56.0,60.0,1,1,1,28,1,1,1,1
22,9,0.90,9,1,1,1,640,2200,1,13,42.0,43.5,1,1,1,20,1,1,1,1
